vuln_critical_count,vuln_high_count,vuln_medium_count,vuln_low_count,secrets_detected_count,secrets_verified_count,container_vulnerabilities,container_misconfigurations,npm_vulnerabilities,python_vulnerabilities,sast_code_smells,sast_security_issues,iac_misconfigurations,vuln_new_count,vuln_fixed_count,vuln_age_avg_days,scans_failed_count,scan_duration_avg_seconds,cve_count,cwe_count,security_risk_score,pipeline_runs_total,pipeline_runs_success,pipeline_runs_failed,pipeline_runs_cancelled,pipeline_success_rate,pipeline_duration_avg_seconds,pipeline_duration_max_seconds,pipeline_duration_std_seconds,build_failures_count,test_failures_count,lint_failures_count,test_coverage_percent,test_coverage_delta,deployments_count,deployments_per_day,lead_time_hours,mttr_hours,change_failure_rate,stage_checkout_seconds,stage_build_seconds,stage_test_seconds,stage_security_scan_seconds,stage_docker_build_seconds,workflows_concurrent_count,workflow_queue_time_seconds,artifacts_generated_count,artifacts_size_mb,job_retry_count,workflow_rerun_count,main_branch_runs,feature_branch_runs,push_triggered_runs,schedule_triggered_runs,manual_triggered_runs,pipeline_duration_anomaly_score,commits_count,commits_per_day_avg,commit_time_variance,unique_authors_count,new_authors_count,lines_added_total,lines_deleted_total,lines_changed_total,files_changed_count,commit_size_avg_lines,commit_size_max_lines,large_commits_count,branches_created_count,branches_deleted_count,pull_requests_count,pull_requests_merged_count,cyclomatic_complexity_avg,code_duplication_percent,commit_message_length_avg,commits_no_message_count,commits_unusual_hours_count,force_push_count,binary_files_changed_count,code_review_time_avg_hours,commits_without_review_count,containers_started_count,containers_stopped_count,containers_restarted_count,containers_killed_count,images_pulled_count,images_pushed_count,unique_images_count,container_cpu_total_cores,container_memory_total_mb,container_cpu_throttled_count,pods_created_count,pods_deleted_count,pods_evicted_count,pods_failed_count,scale_up_events_count,scale_down_events_count,replica_count_avg,liveness_probe_failures,readiness_probe_failures,unsigned_images_count,images_from_unknown_registries,network_policy_violations,container_exit_code_0_count,container_exit_nonzero_count,deployments_successful_count,deployments_failed_count,deployment_success_rate,rollbacks_count,rollback_rate,deployment_duration_avg_seconds,deployment_duration_max_seconds,time_between_deployments_hours,prod_deployments_count,staging_deployments_count,blue_green_deployments_count,canary_deployments_count,rolling_update_count,argocd_sync_count,argocd_out_of_sync_count,argocd_sync_failures,config_drift_detected_count,deployments_unusual_hours_count,emergency_deployments_count,deployments_without_notes_count,cpu_usage_avg_percent,cpu_usage_max_percent,cpu_usage_std,cpu_throttling_count,memory_usage_avg_mb,memory_usage_max_mb,memory_usage_percent,memory_oom_count,disk_usage_percent,disk_io_read_mb,disk_io_write_mb,disk_iops_avg,network_rx_mb,network_tx_mb,network_errors_count,network_dropped_packets,load_avg_1min,load_avg_5min,load_avg_15min,process_count,thread_count,file_descriptors_open,container_cpu_avg_percent,container_memory_avg_mb,container_restart_count,pod_pending_count,pod_failed_count,node_count_total,node_ready_count,node_not_ready_count,cpu_limit_hit_count,memory_limit_hit_count,service_uptime_percent,health_check_failures,http_response_time_avg_ms,http_response_time_p95_ms,http_response_time_p99_ms,http_5xx_count,http_4xx_count,resource_spike_count,requests_total_count,requests_per_second_avg,requests_per_second_max,requests_get_count,requests_post_count,requests_put_count,requests_delete_count,status_2xx_count,status_3xx_count,status_4xx_count,status_5xx_count,error_rate_percent,unique_endpoints_count,endpoint_diversity_score,unique_user_agents_count,bot_requests_count,unique_ips_count,requests_per_ip_avg,requests_per_ip_max,unique_countries_count,request_size_avg_bytes,response_size_avg_bytes,auth_attempts_count,auth_failures_count,auth_failure_rate,suspicious_payloads_count,sql_injection_attempts,rate_limit_hits_count,network_ingress_mb,network_egress_mb,network_total_mb,connections_established_count,connections_closed_count,connections_active_avg,http_traffic_percent,https_traffic_percent,dns_queries_count,unique_external_ips_count,external_connections_suspicious,bandwidth_utilization_percent,network_latency_avg_ms,network_latency_p99_ms,network_anomalies_count,date,branch,timestamp
4,5,39,5,1,0,43.56884077233593,290.4406526453772,0,0,60.733856107470416,0,340.05126561210153,0,1,2,0,0,0,0,99.45420120720598,4,0,2.919823165673092,0,0,159.71411602904655,422.32954935018853,47.715274926557626,1,0,0,2,0,2,0.3113475836485893,2.606487606907776,3.7488467142232844,0.9114045686705404,9.864169584373762,81.5500673903644,50.51742507541915,41.722480114290335,87.07365149468151,5,4.90058493974099,14,0.05320720676868853,0,0,3.4992951294373906,0,2.1449447715788517,0,0,0,6,0.6242639952851801,0,2,0,65421,320,65580,170,13041.706282066356,51681.78617037409,0,0,0,0,0,0,0,248.8720950912091,1,5,0,137,0,6,7,5,1,0,4,1,2,0,1526,0,8,2,0,0,0,0,2,0,0,0,0,0,2,2,0,1,0.774061119132144,0,0.1080292396908066,116.22994384978739,298.322881730181,90.8549104004097,0,1,0,0,4,0,0,0,2,0,0,0,14.23721491005376,51.05749479444353,3.472780077528626,0,1112.795903768298,2043.7521388780299,22.580187357860243,0,63.795984955829326,12.683401525883985,2.6693452364531005,60.859266963227974,2.422087540532417,1.5001336482562635,0,1,1.3054247067172686,1.1949358326825548,1.1931439151127057,97,237,721.012404975548,26.789881044209753,564.6179631872757,0,0,2,1,0,0,0,0,100.0,0,29.469216497131537,68.2813398364648,123.0693742795212,2,4,0,2466,0.027213942673900877,5.248082452798968,1602,441,131,114,2140,99,95,26,5.022133986674557,12,2.567133496616202,7,248,12,276.3122223840957,730.8626553559825,8,505.9648478934223,2418.545940425341,112,10,9.781954104607626,0,0,2,589.2831100588435,469.38844250220734,1114,3656,3489,10.17183933979353,21.106502439969567,66.18304045781362,1402,11,0,1.820986031544679,6.0445139862434605,27.685892138128803,2,2025-11-30,main,2025-11-30
5,10,40,11,0,0,40.02007657856541,294.38017691149895,2,0,66.13670378603862,0,380.66451383497844,0,0,0,1,2,2,0,97.43629060828465,2,0,3.1979163598969182,1,2,230.60096470191854,556.319252402314,42.92702530309462,0,2,0,0,1,2,0.273957210742625,2.681216999185838,3.7977013182952253,0.8941092412943399,12.488829482383876,80.5382833386723,45.02495270060845,61.21030835513971,85.60268327945396,1,6.01387373643908,9,0.06913438804977386,0,0,2.8994586656485644,0,2.068467566897924,2,0,0,9,0.6118963892083837,0,1,0,65896,300,65853,187,13320.20486094611,49238.75675570542,5,0,0,0,0,0,0,234.2980387495752,0,1,0,144,0,6,4,3,0,2,3,3,3,1,1494,0,4,0,0,0,0,2,0,0,0,1,0,0,5,0,0,0,0.7606751073121533,0,0.10344945001546285,159.67048633422664,382.86265125809297,133.90963763702814,0,1,0,0,1,0,0,0,1,0,0,0,21.78429655319977,62.462673431229845,4.437909674695805,0,1916.3866953665838,1899.8818124495376,11.803773378690899,2,52.51890679394278,8.63521801142821,4.323170783612988,46.393520879338084,2.215567674057494,1.5888554414193041,0,1,1.5562825435735743,1.2462792000563085,0.8334715332867548,71,294,698.2399322844697,27.497041611945377,582.2523825445054,0,0,0,1,2,0,0,0,100.0,0,23.428206491152714,78.62230604846995,121.12175711092902,5,8,0,2409,0.03003587290249289,5.139309596032959,1730,520,114,118,2130,113,90,26,4.286333205242268,11,2.7183791061174376,7,233,13,204.18554912016327,689.1479996528099,3,469.9920336428499,1763.657699169957,108,14,9.782716303063177,0,0,2,693.0869532246742,242.6059264525099,1095,3646,3547,9.051083479175162,23.494726395831115,81.99143673195289,1496,13,0,1.9526889425562108,4.497724825492114,22.536223944029604,0,2025-12-01,main,2025-12-01
2,5,40,4,0,0,41.53060896781336,351.9063106669661,0,0,62.70835137961889,0,343.65220847114114,0,0,0,0,0,0,0,92.74486934400888,3,0,2.834531757322797,0,0,192.34078227261065,504.42762622278343,38.55397006598625,0,0,0,1,0,3,0.22845287677512652,2.021490767725243,3.4825969499183618,0.9304305122802936,8.713434634731174,72.26082647622479,42.40337838923307,61.911062052612436,76.63955869474098,1,7.063804061119294,15,0.050411869033873964,1,0,3.194849209457772,0,1.9272161213020726,0,0,0,2,0.5683364598124049,0,1,0,65575,304,65991,231,12460.024781338081,51739.62185242491,2,0,0,0,0,2,0,232.06021869874124,0,7,0,150,2,4,8,1,0,0,1,1,1,1,1618,0,4,0,0,0,0,0,2,0,0,0,0,0,6,0,2,0,0.8251225299482937,0,0.08988577928628905,111.09428829910998,290.76971646889365,110.03421481275849,0,3,0,0,0,0,1,0,0,0,0,0,20.80390354015568,43.28924573093456,4.870754742047482,0,731.3686342911305,1660.2306415209384,19.083428721799045,0,54.827021827386986,12.482784662626377,4.651017948931665,41.575025086332985,2.1612764843042087,1.5606980444652423,0,0,1.581313488720056,1.3336433085220414,0.8054931267136288,79,236,532.0882873729702,25.269260369479326,540.2314009390795,0,0,0,1,0,0,0,0,100.0,1,24.051020524246745,70.86338709995927,132.21582428325257,1,7,0,2374,0.030371500812603633,5.454825769779413,1738,507,121,114,2097,137,84,19,4.644906525279144,4,2.2753081938681503,13,232,13,191.9292235038681,713.3514218645867,2,445.91161005308965,1744.5318030342478,105,12,9.911681121187717,2,0,0,597.282965089692,254.6808258879993,1070,3532,3392,11.44586465964203,20.032631203371555,80.92783893782139,1396,9,0,2.2601053717192015,4.617182810387031,24.381355268625818,0,2025-12-04,main,2025-12-04
4,5,30,4,0,0,41.73815442968365,285.9702867455348,0,2,64.91177345527458,0,331.84608226522096,2,0,0,1,0,0,0,115.58385269030009,3,0,2.66967067309505,1,0,147.48536397309158,432.58718793558256,50.2712064474817,0,0,0,0,0,2,0.25428420702974924,2.105788379289936,3.2947839378549064,1.0324083969394795,9.438742399884749,54.206794598054074,49.3241556218142,61.44994309212108,80.49437127392306,2,3.9877011780026836,6,0.06567106234843388,0,1,2.9783969635259,0,2.2007065795784047,0,2,2,2,0.5818525929914922,0,0,0,65874,309,65568,183,12971.680005307871,53093.74827578672,2,0,0,0,0,0,0,245.97788842688217,0,3,0,136,0,3,6,2,0,0,5,3,4,3,1502,2,2,0,0,1,1,0,0,0,0,0,0,0,2,2,1,2,0.8683198229195922,0,0.11788593857325463,103.51168172174424,254.5994213388077,62.32917766243703,0,0,0,0,3,0,0,0,0,0,2,2,18.885700507443087,30.636237900153997,4.152642471887356,0,1797.157042828449,2485.7118496349935,18.732390019974154,0,30.862692148251462,9.976833360436013,5.190598705114523,56.06975709568625,1.8604395268908993,1.6818388089297254,0,2,1.20836556093756,1.086057714578537,0.9403102668437248,74,254,575.398201766375,28.47400707036648,468.2116854333537,0,0,2,0,4,0,0,0,84.17110324788621,0,25.257635663802564,70.53272517177822,199.15181882286907,0,5,0,2405,0.025900542404940493,4.729357279180016,1727,474,106,92,2151,111,79,27,5.388411502212802,15,2.4201612305463054,7,243,6,235.08920386853788,770.3346514939192,3,542.7147076460035,2048.3714275726697,121,13,10.755935281791652,0,0,0,789.2953528936503,393.62811643647996,1092,3626,3416,9.581491118789568,19.77716244683682,63.422059479810784,1457,17,0,2.2233786880403357,6.951280085735754,24.799574313134983,0,2025-11-22,main,2025-11-22
2,8,42,5,0,0,53.52447752773955,407.9401437682818,0,2,55.02332626048196,0,391.2609055481251,0,1,2,0,0,0,0,76.24803161940974,3,0,3.0929462130681085,0,0,142.93852702438724,437.2116465640283,56.013152558701115,0,1,0,0,0,3,0.2078672265309515,2.092898574516978,3.786340660124761,0.8376954106534255,10.881748240290936,50.86767585172753,40.44599777372611,44.465348013976595,67.95630724846839,1,4.55472505322197,13,0.06331467471786119,0,0,2.648219022941605,0,1.7533063797439787,1,0,2,4,0.5940408628550717,0,0,0,65668,323,66248,188,13570.440844410226,53849.44851139716,2,0,0,0,0,0,0,243.71477465504285,0,3,0,158,1,7,8,2,3,2,3,2,1,0,1541,0,3,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0.7689458545167017,0,0.10170416222375488,95.33022806003262,344.00210001346693,103.46953682951057,0,0,1,0,2,0,0,2,0,0,0,0,32.79906930958953,44.53755551747517,5.3918040054025465,0,1230.6105652094384,2289.7433101106885,11.39940746889813,2,63.54502754954447,9.220806786282415,5.553833331781546,60.91551424313997,2.213205631660456,1.8035709935480235,0,0,1.5481578499998245,1.3370791745446022,0.8879177634479613,78,278,644.2577271644088,27.30337400746624,584.2210818562642,0,0,0,1,2,0,0,0,100.0,2,22.164721757617798,91.13207357331413,129.4762773214891,2,4,0,2317,0.024089116467535285,5.498023842902908,1695,460,124,125,2204,123,106,17,4.621602455715269,16,2.2387977014947418,5,262,8,192.80744185497596,707.9672366073784,6,526.468093465001,2114.821052589401,142,8,10.030311657494343,2,2,0,791.1998516280411,412.1001805808001,1084,3601,3467,10.32865216037321,21.80045731783047,70.33216353756897,1436,12,2,2.095617999325491,6.2879824738019385,22.885940194572285,0,2025-11-26,main,2025-11-26
3,3,41,5,0,0,48.06657160160808,301.6450690722235,0,1,53.127365121256666,0,381.524618806543,0,0,0,0,0,0,0,88.71504802685223,6,0,3.055365390959111,0,0,211.26150916593218,476.9941069139174,45.553932105471745,0,0,0,0,0,5,0.2826639365441087,2.4020012279770713,4.232839081387446,0.9773515901150168,8.659605848300814,56.74193579930111,52.98319473108803,72.88918445445728,88.23306428606737,2,4.61943028612039,13,0.06372921978182462,1,1,3.154080031970915,0,1.8934598320676177,0,0,0,7,0.6489400086995216,1,0,0,64757,302,65730,182,13963.501213335574,53443.18629370954,1,1,1,2,2,0,0,266.60299411310194,0,5,0,144,0,2,5,2,2,0,4,4,3,1,1507,0,6,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0.901650484852658,0,0.09292694659671667,140.46240451742824,243.88601703999763,63.4599235575169,0,0,0,0,2,0,0,0,2,0,1,0,27.28518682306919,51.91520963865965,5.241238137655348,0,1511.5341646093163,2512.4529237118772,14.7660242694492,2,48.85476387486884,8.276159243968355,5.363545940687359,43.965777012402775,2.110825100175005,1.342801027963393,0,0,1.3114183087713693,1.233205085268598,1.0732140563485115,75,261,611.1060923350358,29.102616574322397,524.7589653880656,0,0,0,2,1,0,1,0,100.0,0,23.53681552079751,81.13608569021882,138.96971171050063,2,2,0,2422,0.029937586780041426,5.1753150496367795,1717,464,125,104,2155,121,94,21,5.244593565073831,8,2.684702620221876,3,257,14,254.7688196163133,746.4446865648965,1,606.1150042519102,2044.0228647141923,113,10,9.696820217165724,2,1,0,849.9555680402568,375.44046004595816,1047,3552,3459,10.347530376158074,22.327017535909974,76.98866645474166,1481,16,0,2.12838610699231,4.345924316872576,15.846835515717716,0,2025-11-27,main,2025-11-27
3,7,45,3,0,0,54.035570416530646,296.8904387583778,1,0,66.94681924851031,0,330.5741893371627,0,0,0,0,0,0,0,106.66024094232516,2,0,2.29650888507544,0,0,145.9973499565889,458.9572633432984,40.369071708339476,0,0,0,1,0,2,0.2451152412205744,2.052673080477165,3.6174890169739466,1.1649066287200487,10.985307006303849,57.04818188124544,35.64423283327085,45.9293473941954,67.72248686530978,4,5.000532619540815,14,0.05812695789836984,0,0,2.54793800435905,1,1.999148202552158,0,0,0,6,0.660065319697571,1,0,0,65542,316,65972,187,12540.582274531811,56504.032648963934,2,0,0,0,0,0,0,233.7924885365661,0,7,0,145,0,2,9,3,0,1,4,4,3,1,1500,0,7,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0.6731118672942429,0,0.09337021219910781,135.64179479620992,327.99462198835016,108.82938202051578,0,2,1,0,2,1,0,0,0,1,0,0,19.174414963504642,48.17172689396706,4.544582308688464,0,1221.1795496948343,2064.1513384071527,17.465335979694178,0,29.109754778062367,11.402993736237974,5.793608687036212,61.930385845947086,1.9403842735319272,1.4034022418119214,1,0,1.4238415330045289,1.0818008249019582,1.0198680009547407,56,278,644.8606227788039,23.552189725910633,487.38130997698664,0,0,0,1,0,0,0,0,100.0,0,31.774260432998567,84.58926627063074,170.71044563675605,1,4,0,2480,0.02384381373390925,4.192056606294764,1661,484,103,150,2174,122,98,23,5.149823843918674,11,2.2520758341399225,7,245,8,224.810873402765,692.0390204423165,3,496.3523015133024,2316.5271035499773,135,12,9.775681029121895,0,0,1,561.7986587743951,462.27630868351656,1146,3571,3401,9.867830644355628,20.144557930768578,63.74833603914798,1456,19,1,1.844232591435913,5.294341187618399,33.326545230300454,0,2025-12-05,main,2025-12-05
8,6,35,6,0,0,57.9628880524008,322.5217015423522,0,0,68.07274065761875,0,322.10023746404727,0,0,0,0,0,2,0,101.9827667883625,3,0,2.7474864161885972,0,0,222.68017577188348,289.1898557685453,54.50035948396763,0,0,0,0,0,1,0.2584505870275427,1.7430004919140125,4.130649687026054,1.173204929136808,11.111908407842572,70.08461225542703,50.887725213046274,49.998808528605316,82.35147005222777,3,4.666949150008526,14,0.048881463241028156,0,0,3.766405897770635,0,1.8715610694931457,0,0,0,5,0.6865895084599312,0,0,0,65851,318,65682,191,13143.593100373104,52046.31826767345,2,0,0,1,0,2,2,263.7359659574163,0,3,0,121,0,6,6,5,1,0,1,2,1,3,1518,0,1,1,0,2,0,0,1,1,0,0,0,0,4,0,0,1,0.8447661649208374,0,0.09186469650633765,128.10984387739734,205.19188420842192,106.34181916341652,0,3,0,0,1,0,0,0,0,0,0,0,23.06780056647885,53.64250212222989,5.226459031113447,2,1666.8191719310835,2496.7092123131774,12.089955922318492,1,54.57546888804771,5.131647228314815,3.4897697545831026,48.88981126392845,2.0485018732415727,1.4299701604068313,0,0,1.4938808265322558,1.252097066431466,1.042713372868766,88,278,743.1367080323603,21.393183196566884,468.0177900099221,0,0,0,1,1,0,0,0,100.0,0,29.104540651216798,77.01776120499741,162.8255623957995,0,1,0,2406,0.027969015920232845,4.756003341896387,1608,451,121,106,2167,125,96,19,5.4104834421842005,17,2.2710188181843933,3,255,10,267.2230750533171,655.3806074519609,5,444.81625715057754,1735.2098426003847,130,14,8.297865600025297,0,2,0,764.0813809457222,416.4695834200283,1076,3620,3335,8.269966260564708,23.766551534822124,73.16666752556728,1424,18,0,1.7997283001538897,4.822061825008062,27.599317198999064,0,2025-12-03,main,2025-12-03
1,8,37,5,0,0,35.24101072431063,304.93692128698547,0,0,66.50906809428861,0,328.85330925513034,0,0,0,0,0,0,0,136.27333151757816,6,0,3.1213748685352574,1,0,144.85658726874743,340.06444546054684,40.40266938144433,1,1,0,0,0,3,0.2446638212072038,2.173526795609547,4.293269345897741,0.8895778211452867,11.210164027092784,55.25483428775148,31.11790837523041,50.57743837691672,61.6750258894822,5,5.674452119293601,7,0.05285610979189589,0,0,3.431026401764866,1,1.859660004598434,1,0,0,4,0.5652279213417432,0,0,0,65991,318,65349,194,13394.844264131303,54322.876090574166,3,0,0,1,0,0,0,236.58612090647654,0,8,0,136,0,4,8,6,3,0,4,6,0,1,1500,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0.9571780106333112,0,0.10035263551971729,129.62946239616633,359.4150092862066,109.07670290836222,0,3,1,0,1,0,2,2,0,0,0,0,19.708363248590018,41.89494153020782,4.095458116212929,0,1337.3728099606958,1805.6226799344868,25.076781131522118,0,52.93475781254506,15.146649904220865,4.375983271111421,54.015605681259984,2.658779604154874,1.9438301783486476,0,0,1.7979204609340325,1.2271196728912834,1.0839747437897713,73,252,636.5944676678687,19.305123955473604,552.8311912692897,0,1,0,2,1,1,2,0,100.0,2,28.991415697140642,84.10943694954749,150.29169285255364,1,5,0,2320,0.02534528127314648,6.194939136109162,1718,506,117,116,2191,130,104,29,4.697792760934144,7,2.431488910692243,9,235,4,254.59473338924,555.1875895008242,3,585.3430741735683,2045.3899979799821,128,14,11.054395215849114,0,0,0,669.9561503366945,419.69798529013934,1114,3670,3439,9.572592057550525,18.894708453305988,82.22887739036521,1455,15,0,2.1947114895040247,3.2212797510957216,32.480221557445915,0,2025-11-23,main,2025-11-23
3,8,37,8,2,0,56.485212775750945,287.7549065650834,0,1,57.52253199833493,0,277.89327282686986,1,0,0,2,0,1,0,46.06226714116857,4,0,2.9837115400446566,0,0,212.52410884699668,431.23285449419916,36.80811050470486,0,0,0,0,1,1,0.2537222556913056,1.990198116930612,3.782630091546494,0.9287154217322836,10.160926481814526,57.748534913042796,56.38828578351247,29.424540697083973,82.45240929280897,2,5.222176411447597,21,0.05765735085787262,0,0,2.891432708630099,0,1.986082035417398,0,0,0,4,0.6550872090734592,0,3,0,65154,305,65880,208,13269.912386182074,51608.51495473388,3,2,0,0,0,0,0,252.5271198815253,0,5,0,144,1,6,3,4,0,0,4,3,2,0,1564,0,2,0,2,0,2,0,2,0,0,0,0,0,3,0,1,0,0.6753638145858666,0,0.09599618639816683,139.12184756197698,274.4071061145892,99.18376854074909,0,3,1,1,1,0,0,0,0,1,0,1,31.25642078172458,53.5752624383722,4.412730582233821,0,1475.7879916823558,1859.877499347202,21.213312623341285,0,52.12484233130512,12.713266764366908,2.2875095081520262,63.478557813290365,2.51896244594505,1.7706764020167576,0,2,1.1982122995194342,1.3506907350688224,0.9105392697780497,63,262,717.0698950654613,21.28609906740757,525.6729736125061,0,0,1,0,0,0,2,0,100.0,0,24.909125764274425,69.006762957222,117.89848356524385,1,3,0,2370,0.02935514853825345,5.333603046765919,1653,427,116,112,2173,99,107,29,5.806984910363722,3,2.6171408733428807,5,241,10,252.1965546598111,558.3119616724438,2,467.0273952208494,2151.7792588773045,128,9,9.799287051662716,0,0,0,850.6792466520849,362.58440758327436,1087,3607,3497,9.621707116462971,21.09355870833048,73.00321850878906,1422,22,0,1.9462727883225395,5.194852821201847,24.20662778144682,0,2025-11-24,main,2025-11-24
